frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,joy_raw,sadness_raw,anger_raw,surprise_raw,joy,sadness,anger,surprise
63,1.919270061989664e-06,0.013453844003379345,0.039817795157432556,0.18272601068019867,0.13856028020381927,0.039142295718193054,7.32440166757442e-05,7.982455372257391e-07,2.9548797897405166e-07,0.08004990220069885,0.10070297122001648,0.12978172302246094,0.15467146039009094,0.042898837476968765,0.11884832382202148,0.10652956366539001,0.04133863002061844,0.09118203818798065,0.0647515282034874,0.4232346713542938,0.35698166489601135,0.012149813584983349,0.007008529268205166,0.00029605955933220685,0.0008094254299066961,0.0035668823402374983,2.0665929696406238e-05,0.0006939687882550061,0.006480304058641195,0.012739202938973904,9.919756121234968e-05,8.633252582512796e-05,0.0024543211329728365,0.0016046231612563133,0.0011132248910143971,0.0017000044463202357,0.06607276201248169,0.07513416558504105,0.007772056385874748,0.001095095882192254,0.0030122690368443727,0.006438960321247578,0.004779262002557516,0.00679929880425334,0.8486761450767517,0.8493407964706421,0.00988768134266138,0.017026854678988457,0.0012769069289788604,0.001294639310799539,1.3390700814852607e-06,2.1391469999798574e-06,0.8490084707736969,0.06097051358907871,0.20837199385277927,0.09314644651021808,77.25222264902098,29.912777614241637,29.415617170218784,24.585933190622068
66,2.0694860722869635e-06,0.014858553186058998,0.03802870586514473,0.1951376348733902,0.12190031260251999,0.02922256849706173,6.8371016823221e-05,8.915269518183777e-07,2.8671681207015354e-07,0.12781208753585815,0.11412342637777328,0.1227366030216217,0.13399896025657654,0.0370580293238163,0.1384989619255066,0.12424901872873306,0.03548501804471016,0.09448743611574173,0.07964762300252914,0.41424360871315,0.4316648542881012,0.007333781570196152,0.005577969830483198,0.000279995467280969,0.0012059611035510898,0.004812359809875488,1.6519335986231454e-05,0.0010592438047751784,0.006114983931183815,0.013041218742728233,0.0001286454644287005,0.00010977812053170055,0.0020072602201253176,0.001735749770887196,0.0011684619821608067,0.0016524044331163168,0.06869108974933624,0.08878908306360245,0.0066112736240029335,0.000965470215305686,0.004594748839735985,0.008385994471609592,0.00606183335185051,0.007043476682156324,0.830905020236969,0.8346409201622009,0.01003539189696312,0.01599677838385105,0.0010793085675686598,0.0010969777358695865,1.0219514479103964e-06,2.064703721771366e-06,0.832772970199585,0.0651253528194502,0.22469893051311374,0.09997499734163284,76.9111340160331,31.312900928315763,31.005831670541937,25.921124006740452
69,1.7021347957779653e-06,0.01244876254349947,0.03906695917248726,0.21784117817878723,0.14390912652015686,0.031003769487142563,5.874158887309022e-05,7.848737482163415e-07,2.5038522721843037e-07,0.12034046649932861,0.10439751297235489,0.16208043694496155,0.1678449511528015,0.032949354499578476,0.13504406809806824,0.12486469000577927,0.0434262715280056,0.07235930114984512,0.06350988894701004,0.38021183013916016,0.4454713761806488,0.007739455439150333,0.006951193790882826,0.0002409321314189583,0.0008492804481647909,0.004313903395086527,1.9312987205921672e-05,0.0011308683315292,0.005841876845806837,0.01389588974416256,8.723763312445953e-05,7.242424180731177e-05,0.001778441364876926,0.0018881731666624546,0.0007816717843525112,0.0011421291856095195,0.0711742714047432,0.08301243931055069,0.007342231925576925,0.0010898526525124907,0.003818538738414645,0.008339200168848038,0.0057906475849449635,0.005430295597761869,0.8450164794921875,0.839541494846344,0.011333601549267769,0.012943650595843792,0.0007419420871883631,0.0007629363099113107,7.783760338497814e-07,1.7952119151232182e-06,0.8422789871692657,0.072666946684573,0.21929973200894892,0.11107754078693688,77.11207457648743,33.71639190732223,30.487948521329432,27.993908485056618
72,1.6965129816526314e-06,0.02821263298392296,0.06065018102526665,0.14202271401882172,0.07522037625312805,0.023047801107168198,6.81270903442055e-05,5.838264769408852e-07,2.1913280079388642e-07,0.10585879534482956,0.10140272974967957,0.10724933445453644,0.12822793424129486,0.027768656611442566,0.16613134741783142,0.15376640856266022,0.0296938493847847,0.10001800209283829,0.07941319793462753,0.4394300580024719,0.4009198248386383,0.008460602723062038,0.006471496541053057,0.00028304746956564486,0.0011485667200759053,0.005618666764348745,1.7738466340233572e-05,0.0010821722680702806,0.007092565298080444,0.013148832134902477,3.235404074075632e-05,2.8131678845966235e-05,0.0037831563968211412,0.0025492096319794655,0.0012572889681905508,0.0019501844653859735,0.05391794070601463,0.05899552255868912,0.01292881928384304,0.0008903068373911083,0.0024841255508363247,0.007935418747365475,0.002981392201036215,0.0062943981029093266,0.8196815252304077,0.8120196461677551,0.005269661080092192,0.007921298034489155,0.0014063032576814294,0.0015821922570466995,1.0154751635127468e-06,1.730364715513133e-06,0.8158505856990814,0.04736106657946948,0.23230317421257496,0.07382069039158523,76.54455480398997,24.898282199029907,31.722267824711263,20.532269541933946
75,7.583029741908831e-07,0.021115422248840332,0.031816497445106506,0.12628136575222015,0.07765589654445648,0.045569173991680145,9.598710676073097e-06,8.614293989239741e-08,1.5362645910954598e-07,0.124330535531044,0.07336855679750443,0.10754287987947464,0.10660956054925919,0.04437451437115669,0.11147958040237427,0.1121426522731781,0.02769399993121624,0.08621343970298767,0.08609127253293991,0.4628925025463104,0.43800437450408936,0.005320514552295208,0.0046181152574718,3.923146505258046e-05,0.0030352424364537,0.009916276670992374,1.96015589608578e-05,0.00545205594971776,0.01738017424941063,0.008268333040177822,3.83043588954024e-05,4.7859499318292364e-05,0.0007823819760233164,0.006209972780197859,0.00025513750733807683,0.00023456080816686153,0.09158029407262802,0.08084452897310257,0.016251714900135994,0.0003022429009433836,0.02236163802444935,0.014362746849656105,0.01738869398832321,0.002227272605523467,0.0005000366945751011,0.0004467518883757293,0.0003498575824778527,0.0006201004725880921,6.760367341485107e-06,6.0496226979012135e-06,3.207313739039819e-07,2.487394397121534e-07,0.00047339429147541523,0.04212250987014462,0.23845719918608665,0.06809882121160626,0.1889998308261544,22.771428775598988,32.29126880324406,19.247116593074637
78,6.770379172849061e-07,0.019805559888482094,0.035232845693826675,0.13343973457813263,0.09343913942575455,0.043564651161432266,6.498048151115654e-06,1.4089449962284561e-07,1.2413718764037185e-07,0.12022633105516434,0.09738460183143616,0.139093279838562,0.15604089200496674,0.026993166655302048,0.14153650403022766,0.14900146424770355,0.024337029084563255,0.06497614830732346,0.060927968472242355,0.46951860189437866,0.4621267020702362,0.006127347704023123,0.004136460367590189,1.5855532183195464e-05,0.0070594921708106995,0.022545166313648224,4.43427634309046e-05,0.00935541745275259,0.0032528559677302837,0.002046413253992796,5.740401684306562e-05,7.806732173776254e-05,0.002113119699060917,0.010083673521876335,0.0002176964917453006,0.0001819933095248416,0.008294469676911831,0.013373293913900852,0.4551616907119751,0.00029412732692435384,0.07672132551670074,0.05315333977341652,0.03331241011619568,0.004374323878437281,4.02774730901001e-06,3.120440624115872e-06,5.539381527341902e-05,0.0001722431043162942,3.846204435831169e-06,4.36954223914654e-06,3.6049348750566423e-07,1.9724541289178887e-07,3.574093966562941e-06,0.044525068638904486,0.2466709273867309,0.07799245044589043,0.00142961714828108,23.761630457565445,33.03609640327808,21.44377397825885
81,8.238627628998074e-07,0.03740256652235985,0.05898801237344742,0.03577672317624092,0.08370517194271088,0.036647163331508636,7.841975275368895e-06,1.563546874194799e-07,1.2152517570029886e-07,0.1191553920507431,0.11677484959363937,0.1091480627655983,0.13379131257534027,0.039510492235422134,0.09500446170568466,0.09924754500389099,0.04014069586992264,0.08428016304969788,0.07110272347927094,0.5356619358062744,0.44556689262390137,0.006587309297174215,0.0034315260127186775,1.5099542906682473e-05,0.008810441941022873,0.028937969356775284,5.867429717909545e-05,0.011275759898126125,0.0027242181822657585,0.0012787648010998964,6.264839612413198e-05,8.695094584254548e-05,0.004496336914598942,0.01564234122633934,0.0002633935073390603,0.0002320766361663118,0.004316773731261492,0.00716658728197217,0.7882999181747437,0.00020830848370678723,0.1090395376086235,0.06940920650959015,0.035599999129772186,0.005392882041633129,1.1294387149973772e-06,7.464703912773984e-07,3.7566485843854025e-05,0.00010535008186707273,4.245794116286561e-06,4.706916570285102e-06,4.015578838334477e-07,1.8747623187209683e-07,9.379545531373878e-07,0.011975440839402532,0.26940485183149576,0.0323573462665081,0.00037518041364624624,7.73444487813564,35.0147066515376,10.172974579657561
84,9.010901749206823e-07,0.026790335774421692,0.03319152444601059,0.09142924100160599,0.11482270061969757,0.07374904304742813,6.904723704792559e-06,2.0465492411858577e-07,1.2306442442877596e-07,0.12105017155408859,0.10707727819681168,0.11766082793474197,0.14193032681941986,0.040547776967287064,0.09411176294088364,0.09707367420196533,0.043436575680971146,0.07202798128128052,0.06151186302304268,0.4769965410232544,0.39214399456977844,0.006187810096889734,0.0039216591976583,1.1034670023946092e-05,0.009906352497637272,0.030309980735182762,8.260083268396556e-05,0.010868461802601814,0.0020842242520302534,0.0013457578606903553,3.989255128544755e-05,5.524926746147685e-05,0.006858115084469318,0.016026800498366356,0.00022884354984853417,0.000166602578246966,0.002492437371984124,0.005351120140403509,0.9110169410705566,0.0003814464434981346,0.13705933094024658,0.08985885977745056,0.04695678874850273,0.008404886350035667,4.3045179154432844e-07,3.1207900974550284e-07,1.981875357159879e-05,6.073312761145644e-05,4.4859266381536145e-06,5.643965778290294e-06,4.945452474203194e-07,1.7777475136426801e-07,3.7126540064491564e-07,0.030508127606784303,0.23228059895336628,0.060869610868394375,0.00014850593971749742,17.59760044508583,31.720162910960664,17.562734872730445
87,9.705696584205725e-07,0.025576595216989517,0.03847702220082283,0.09574320167303085,0.10815302282571793,0.06165045127272606,7.491607902920805e-06,1.9770718040490465e-07,1.3602581816485326e-07,0.11324658244848251,0.11073366552591324,0.12450877577066422,0.15105001628398895,0.038167454302310944,0.0964115560054779,0.09979866445064545,0.04245058447122574,0.0693030059337616,0.05780106782913208,0.4854075312614441,0.39972615242004395,0.006639156024903059,0.0036594972480088472,1.1893913324456662e-05,0.010152527131140232,0.028101429343223572,6.00036364630796e-05,0.010281831957399845,0.0028748030308634043,0.0010686941677704453,5.5894623073982075e-05,7.823672058293596e-05,0.005366110242903233,0.017984602600336075,0.00019699597032740712,0.00017116237722802907,0.003765519242733717,0.005057759582996368,0.8655107021331787,0.0002783102390822023,0.129877507686615,0.07299888134002686,0.05141795426607132,0.00868755578994751,7.254619731611456e-07,4.357891896233923e-07,3.123937131022103e-05,7.658208050997928e-05,5.8402129070600495e-06,6.348364422592567e-06,5.046799174124317e-07,1.994968101826089e-07,5.806255813922689e-07,0.03195911100556259,0.2372968252748251,0.06192231550812721,0.0002322496931564551,18.281544364096806,32.184707317351254,17.812369379514845
90,8.339104056176438e-07,0.025577522814273834,0.03083622083067894,0.08645748347043991,0.11291724443435669,0.06143941357731819,6.8346571424626745e-06,2.1750255996266787e-07,1.0948927808840381e-07,0.12189332395792007,0.1113792285323143,0.10431218147277832,0.12865737080574036,0.03898250311613083,0.10136968642473221,0.10588626563549042,0.03737356513738632,0.08351733535528183,0.07224870473146439,0.5070372819900513,0.43139973282814026,0.006011591758579016,0.003906126134097576,1.2583511306729633e-05,0.010915359482169151,0.02925916202366352,6.231752195162699e-05,0.010884765535593033,0.0019044798100367188,0.0012734412448480725,6.203949305927381e-05,8.103337313514203e-05,0.006956011056900024,0.015056908130645752,0.00023742375196889043,0.00018157456361223012,0.0026183456648141146,0.005334216170012951,0.89024817943573,0.0003097780281677842,0.11089830100536346,0.07195919752120972,0.04157034680247307,0.008625050075352192,6.217111945261422e-07,4.2343768313912733e-07,3.113521233899519e-05,7.171212928369641e-05,5.088616944703972e-06,6.279653462115675e-06,4.896912173535384e-07,1.8438092297401454e-07,5.225744388326348e-07,0.028866852112211443,0.24871268961578608,0.057858322747051716,0.00020902933859949662,16.81002827669074,33.21870900083408,16.84020242654547
93,8.890739877642773e-07,0.023364583030343056,0.03454127162694931,0.07635439187288284,0.12693655490875244,0.06412217020988464,7.283823379111709e-06,2.1602534161502263e-07,1.3681840016488422e-07,0.10430628806352615,0.09175316989421844,0.1223389059305191,0.1480521410703659,0.03658251464366913,0.1004594936966896,0.10565335303544998,0.04094269126653671,0.07157780230045319,0.06011035665869713,0.4794628918170929,0.39666157960891724,0.007829489186406136,0.0051132682710886,1.1957341484958306e-05,0.010623687878251076,0.03110438585281372,8.115091623039916e-05,0.011058838106691837,0.0029429958667606115,0.0013089185813441873,3.286609353381209e-05,4.603590423357673e-05,0.0071950345300138,0.021320486441254616,0.0002165648911613971,0.00018126213399227709,0.002569393953308463,0.004462103359401226,0.9247361421585083,0.00030691915890201926,0.14937718212604523,0.09917538613080978,0.0492003969848156,0.009361455217003822,4.207647918974544e-07,2.629990092373191e-07,1.88968133443268e-05,4.831656769965775e-05,5.150387096364284e-06,6.066718015063088e-06,4.925876737615908e-07,1.7485344017131865e-07,3.4188190056738677e-07,0.025477764623550076,0.23350758152082562,0.05372938886284828,0.00013675257321403615,15.135164182433304,31.83437873084832,15.828661096655376
96,8.790270271674672e-07,0.025301050394773483,0.041554030030965805,0.0779838040471077,0.11250696331262589,0.047461118549108505,6.754135483788559e-06,2.205101168328838e-07,1.2825411488393001e-07,0.10996036976575851,0.1153845340013504,0.11023484170436859,0.13616766035556793,0.036543723195791245,0.10421771556138992,0.1090335100889206,0.03696437552571297,0.08102739602327347,0.06866610795259476,0.49722814559936523,0.4418240487575531,0.006931554526090622,0.003978236578404903,1.2120034625695553e-05,0.011274660006165504,0.027980651706457138,5.8420817367732525e-05,0.009852311573922634,0.0024283842649310827,0.001022139796987176,6.950002716621384e-05,9.617593605071306e-05,0.0059653050266206264,0.01639731042087078,0.00021238799672573805,0.0001876515307230875,0.002914674114435911,0.004510199185460806,0.902027428150177,0.0002871044271159917,0.13748154044151306,0.0799257755279541,0.052525922656059265,0.00881584919989109,5.035621484239527e-07,2.9973816140227427e-07,2.9421151339192875e-05,7.109842408681288e-05,5.1349720706639346e-06,5.908058483328205e-06,5.300017846820992e-07,1.919210035339347e-07,4.016501549131135e-07,0.026049826670108207,0.2514768186956644,0.05298222787678242,0.000160659803849105,15.42258838875526,33.46434812615402,15.642979998533892
99,7.583832370983146e-07,0.01940377987921238,0.024603744968771935,0.09370700269937515,0.14128558337688446,0.07165876030921936,6.751521141268313e-06,2.2492922369110602e-07,1.1999807725260325e-07,0.09084392338991165,0.08741270005702972,0.10640103369951248,0.1301485300064087,0.05048646032810211,0.08610435575246811,0.08449054509401321,0.04545191675424576,0.08404910564422607,0.07028848677873611,0.4830249845981598,0.40467047691345215,0.008934618905186653,0.005636753514409065,1.3346637388167437e-05,0.009683088399469852,0.026374509558081627,7.472877041436732e-05,0.009183395653963089,0.002069686073809862,0.0012983093038201332,5.518355101230554e-05,7.486493268515915e-05,0.00715405261144042,0.018338249996304512,0.00026235514087602496,0.00020629951904993504,0.0022558437194675207,0.005539047997444868,0.9095333814620972,0.0002635954588185996,0.11957814544439316,0.07170245051383972,0.043243587017059326,0.007918608374893665,4.882311941400985e-07,3.4971029094776895e-07,2.330666029592976e-05,7.019125041551888e-05,4.562331469060155e-06,5.418611181084998e-06,5.198725148147787e-07,1.778761600235157e-07,4.1897074254393374e-07,0.031279017061024206,0.23292574658989906,0.06004075612872839,0.0001675880161596712,17.962390508509753,31.780265282484372,17.365113696878257
102,7.948264055812615e-07,0.019054371863603592,0.026305826380848885,0.07886890321969986,0.14114147424697876,0.07236851751804352,7.264801297424128e-06,2.2577036418169882e-07,1.325770853100039e-07,0.0898226648569107,0.08300819993019104,0.11012759804725647,0.13624408841133118,0.05618440359830856,0.07990522682666779,0.07657774537801743,0.04906993731856346,0.082379050552845,0.06621138006448746,0.4997282028198242,0.3698086142539978,0.00957102607935667,0.0058377631939947605,1.3993419088365044e-05,0.010362488217651844,0.028285743668675423,7.475350139429793e-05,0.010406717658042908,0.0021350549068301916,0.0011521740816533566,5.774265810032375e-05,7.732847006991506e-05,0.007497700396925211,0.021235773339867592,0.0002647843211889267,0.0002149455394828692,0.0023934426717460155,0.005216687917709351,0.9110828638076782,0.00022733774676453322,0.12058256566524506,0.07214624434709549,0.0425998717546463,0.007816365920007229,5.12512144723587e-07,3.439416502715176e-07,2.6076446374645457e-05,6.892633973620832e-05,4.685906333179446e-06,5.1788265409413725e-06,5.200778332437039e-07,1.8105917831690022e-07,4.2822689749755227e-07,0.0263346581159567,0.22872425382956862,0.05357732344418764,0.0001712904655942823,15.564972985980418,31.386941305656315,15.790936762943412
105,8.228969363699434e-07,0.01825517788529396,0.023290803655982018,0.09912440925836563,0.14427286386489868,0.07126033306121826,7.338347131735645e-06,2.4431116685263987e-07,1.209320714679052e-07,0.09346086531877518,0.09178423136472702,0.1011497899889946,0.1240486279129982,0.0503312312066555,0.08385426551103592,0.08162528276443481,0.04702679067850113,0.08650489151477814,0.07499531656503677,0.4853828549385071,0.41402965784072876,0.00833640992641449,0.005172724835574627,1.4453908988798503e-05,0.010498112998902798,0.028397783637046814,6.957456207601354e-05,0.009722717106342316,0.0017775340238586068,0.0010024223010987043,8.465090650133789e-05,0.00011685849312925711,0.006835281848907471,0.01686103269457817,0.00030173733830451965,0.00023433683963958174,0.002444633049890399,0.0055655185133218765,0.8831520676612854,0.00023525962023995817,0.11179472506046295,0.07110340148210526,0.039355531334877014,0.008627742528915405,5.58765009373019e-07,3.9243388982868055e-07,2.9572431230917573e-05,8.934021752793342e-05,5.27360543856048e-06,5.858868007635465e-06,5.616585099232907e-07,2.1388457582816045e-07,4.7559944960084977e-07,0.03310863955266541,0.23523962358012795,0.06376109644770622,0.00019023941792929009,18.81538507046694,31.994960015167223,18.244803411689556
108,7.108470185812621e-07,0.012021931819617748,0.016377203166484833,0.12039212882518768,0.18183058500289917,0.08846279978752136,7.140402431105031e-06,2.387179165452835e-07,1.3533238529817027e-07,0.07200788706541061,0.06826957315206528,0.11369882524013519,0.1370333433151245,0.04572748392820358,0.09997832775115967,0.09972372651100159,0.035220373421907425,0.07843668013811111,0.06670160591602325,0.44840091466903687,0.36863332986831665,0.011874211020767689,0.007750499993562698,1.5096216884558089e-05,0.009734826162457466,0.029756488278508186,8.760309719946235e-05,0.00989754032343626,0.0021794806234538555,0.0010244249133393168,4.7781741159269586e-05,6.997325544944033e-05,0.008267308585345745,0.017749037593603134,0.00030375923961400986,0.00025265407748520374,0.0021740205120295286,0.004532756749540567,0.9134029746055603,0.0002959037956316024,0.1052805632352829,0.08294767886400223,0.031001519411802292,0.008125826716423035,4.6039048129387083e-07,3.2159294960365514e-07,2.081419006572105e-05,7.384180935332552e-05,5.1667743719008286e-06,5.594444246526109e-06,6.145219231257215e-07,1.8753506481061777e-07,3.90991715448763e-07,0.04016996127393213,0.21135834488086402,0.07507430855184793,0.00015639644158065325,21.947547858903118,29.711937225711694,20.808392988296575
