frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,happiness,surprise,anger,sadness
63,2.2472047476185253e-06,0.004831172060221434,0.0013139065122231841,0.39898398518562317,0.1075206845998764,0.18812593817710876,9.933263208949938e-05,2.065818534902064e-06,5.070021984465711e-07,0.08738479018211365,0.05707418546080589,0.20043854415416718,0.21322238445281982,0.07737945020198822,0.055150680243968964,0.03960186988115311,0.06658826023340225,0.040152933448553085,0.04076143354177475,0.4051593542098999,0.26037856936454773,0.008644185960292816,0.006963491905480623,0.0002108551125274971,0.002595986472442746,0.21877917647361755,0.000375719100702554,0.004210232757031918,0.0028137806802988052,0.0016049041878432035,0.004274160601198673,0.005704567767679691,0.003749673720449209,0.00039168650982901454,0.03498634323477745,0.050360992550849915,0.028710516169667244,0.02876387909054756,0.004820395726710558,0.0004973497707396746,0.03188548982143402,0.009837926365435123,0.010058844462037086,0.03826906532049179,0.00033779258956201375,0.000289534917101264,0.0013584387488663197,0.00506887910887599,0.014398682862520218,0.013867038302123547,2.146960241589113e-06,3.036663656530436e-06,0.00031366375333163887,0.30888158082962036,0.003072539286222309,0.13632090451816717
66,2.5009078399307327e-06,0.008441048674285412,0.0022647336591035128,0.3805280923843384,0.07879184931516647,0.13981476426124573,6.151893467176706e-05,1.9174754015693907e-06,5.358730277293944e-07,0.10070350766181946,0.049280814826488495,0.21607822179794312,0.22113387286663055,0.10397277772426605,0.039497070014476776,0.027476323768496513,0.10326609760522842,0.03635479137301445,0.040701400488615036,0.370983362197876,0.2875477373600006,0.006701990496367216,0.007670240011066198,0.00013674385263584554,0.007022710517048836,0.2530936896800995,0.00021840297267772257,0.005268963519483805,0.004232907667756081,0.0008539576665498316,0.0019712247885763645,0.0033142606262117624,0.007368084508925676,0.0012133157579228282,0.015518094412982464,0.02168947644531727,0.01976845972239971,0.014970334246754646,0.015635596588253975,0.00021941402519587427,0.03336514160037041,0.00898519903421402,0.013421149924397469,0.049534205347299576,0.0001672840298851952,0.00012090359086869285,0.0006240547518245876,0.003888966515660286,0.011623463593423367,0.00881313718855381,1.675271164458536e-06,2.9497996365535073e-06,0.00014409381037694402,0.31681089103221893,0.005352891166694462,0.12860452593304217
69,2.418774556645076e-06,0.006727592553943396,0.0020670020021498203,0.37973806262016296,0.08454322814941406,0.146623894572258,7.682272553211078e-05,1.7612886722417898e-06,7.95854930402129e-07,0.07300674915313721,0.035003773868083954,0.2962667644023895,0.2873747646808624,0.11128952354192734,0.05133599042892456,0.028270656242966652,0.07070839405059814,0.02507861889898777,0.023903269320726395,0.3357274830341339,0.2109661102294922,0.010799762792885303,0.011204129084944725,0.00018717817147262394,0.006666467525064945,0.25999540090560913,0.0003113709972240031,0.004305828828364611,0.007696145214140415,0.000541305635124445,0.0014825141988694668,0.0025554129388183355,0.008392471820116043,0.001365710748359561,0.019993916153907776,0.041494276374578476,0.033925049006938934,0.010090863332152367,0.014682723209261894,0.0002175236732000485,0.02827942743897438,0.010916322469711304,0.010759315453469753,0.05202299728989601,0.0002119290002156049,0.00011060536780860275,0.0007523778476752341,0.002916541649028659,0.01790735498070717,0.011126239784061909,2.449635076118284e-06,2.9082912078592926e-06,0.00016126718401210383,0.31986673176288605,0.004397297278046608,0.1279253299192836
72,4.404467745189322e-06,0.004183559212833643,0.0009127454832196236,0.4944031834602356,0.12325455248355865,0.1985357403755188,0.00010649627802195027,2.932143843281665e-06,1.2355296803434612e-06,0.05811489000916481,0.018312057480216026,0.18245947360992432,0.18800236284732819,0.06615064293146133,0.06417003273963928,0.04632660001516342,0.050313279032707214,0.04177955538034439,0.04619565233588219,0.35770946741104126,0.14312931895256042,0.013227899558842182,0.01985255442559719,0.00018883492157328874,0.0018851121421903372,0.19446641206741333,0.0005257174489088356,0.004429197870194912,0.007071628235280514,0.0006064974586479366,0.005322861950844526,0.009949271567165852,0.003214022610336542,0.0003765233850572258,0.023136692121624947,0.056353162974119186,0.0647648274898529,0.019601527601480484,0.005395662505179644,0.0007088863058015704,0.05667983740568161,0.013341659680008888,0.023839911445975304,0.06250547617673874,0.00027592710102908313,0.00016559830692131072,0.0010682304855436087,0.007745455950498581,0.021297749131917953,0.013344465754926205,3.088660832872847e-06,3.8214043343032245e-06,0.00022076270397519693,0.34443479776382446,0.0025481523480266333,0.169891772326082
75,2.584161165941623e-06,0.0019538297783583403,0.0007664385484531522,0.4586896598339081,0.20502042770385742,0.22918467223644257,8.105586312012747e-05,2.008691808441654e-06,1.060615090864303e-06,0.05476422607898712,0.020626485347747803,0.17345592379570007,0.1780257523059845,0.08122702687978745,0.055166393518447876,0.039492953568696976,0.06103101372718811,0.045934129506349564,0.0510098971426487,0.3229983150959015,0.15794937312602997,0.014627527445554733,0.01912853680551052,0.0002113015070790425,0.0022005096543580294,0.18995365500450134,0.00044707200140692294,0.004679197445511818,0.007727869786322117,0.0006732591427862644,0.0018662703223526478,0.003988783806562424,0.005779240746051073,0.00045867636799812317,0.023492705076932907,0.047420602291822433,0.049902383238077164,0.021242758259177208,0.006903919391334057,0.0006634941091760993,0.03398025408387184,0.01329928170889616,0.007859725505113602,0.032090116292238235,0.0002876389480661601,0.00019843303016386926,0.0006977171869948506,0.00852703582495451,0.011172677390277386,0.006026129238307476,2.9753462058579316e-06,3.1108734219742473e-06,0.00024303598911501467,0.3243216574192047,0.0013601341634057462,0.15484823798760772
78,2.9034306407993427e-06,0.003738468512892723,0.0012357303639873862,0.4322955906391144,0.1383364498615265,0.1870127022266388,7.242127321660519e-05,1.8258261889059213e-06,1.2819629091609386e-06,0.04553260654211044,0.01558663323521614,0.20580549538135529,0.20623604953289032,0.16409774124622345,0.02361755631864071,0.013357115909457207,0.17182646691799164,0.0364680141210556,0.04003392904996872,0.2635790705680847,0.12777461111545563,0.016539445146918297,0.024230793118476868,0.00018588655802886933,0.003869100706651807,0.1752866804599762,0.0003112466656602919,0.004699779208749533,0.009740237146615982,0.0005310620181262493,0.0012659674976021051,0.002685915445908904,0.006654041353613138,0.0006276972708292305,0.017165789380669594,0.037613771855831146,0.05389527231454849,0.0170709490776062,0.011375192552804947,0.0006569059914909303,0.04755720496177673,0.016769710928201675,0.0093228155747056,0.03395921364426613,0.00018291393644176424,0.00010326842311769724,0.0005504179862327874,0.0047177826054394245,0.006704174913465977,0.0033294064924120903,2.526312755435356e-06,3.276177722000284e-06,0.00014309117977973074,0.3037911355495453,0.0024870994384400547,0.1454158245275418
81,3.041544232473825e-06,0.007952408865094185,0.0008163949241861701,0.402393639087677,0.09274992346763611,0.24150922894477844,8.485189755447209e-05,1.421545903212973e-06,1.1754220849979902e-06,0.040708351880311966,0.011547858826816082,0.22214016318321228,0.2310694307088852,0.1410384178161621,0.02808086760342121,0.0181223563849926,0.143864244222641,0.03353036567568779,0.034101538360118866,0.3064606785774231,0.08042855560779572,0.017938964068889618,0.02716643363237381,0.000193918589502573,0.006649164017289877,0.1788705289363861,0.00017484782438259572,0.005429108627140522,0.007531513459980488,0.00043772044591605663,0.001505641033872962,0.002767356112599373,0.008194751106202602,0.0010907280957326293,0.015794619917869568,0.03522898629307747,0.04832272604107857,0.012969165109097958,0.013554101809859276,0.00034451831015758216,0.03880816325545311,0.016036758199334145,0.007024512626230717,0.031648095697164536,0.00020181018044240773,0.00010640917025739327,0.0008182282908819616,0.003884134814143181,0.005152149125933647,0.0029509584419429302,2.3147783849708503e-06,3.124994236713974e-06,0.0001541096753499005,0.29063208401203156,0.0043844018946401775,0.13555554541138312
84,2.621543671921245e-06,0.011654224246740341,0.0004120012163184583,0.4053245484828949,0.06284700334072113,0.26033395528793335,0.00011796553735621274,1.4031566024641506e-06,8.713773240742739e-07,0.038788143545389175,0.011764814145863056,0.17860184609889984,0.1967397928237915,0.1430719643831253,0.03100319392979145,0.017097607254981995,0.14173957705497742,0.043256014585494995,0.04443995654582977,0.2850792407989502,0.08371380716562271,0.019209936261177063,0.028067218139767647,0.0003025721525773406,0.011380690149962902,0.36183467507362366,0.00023581924324389547,0.006839397829025984,0.007735863793641329,0.000499266607221216,0.0018748403526842594,0.003520155092701316,0.012595215812325478,0.0014255695277824998,0.02491178549826145,0.05121568217873573,0.02673516608774662,0.010969101451337337,0.01297135092318058,0.00012573158892337233,0.011569131165742874,0.006662680301815271,0.002855605212971568,0.022554147988557816,0.0007545578409917653,0.0005565775209106505,0.0013895550509914756,0.009617865085601807,0.008713970892131329,0.00504411943256855,2.526852540540858e-06,3.469885768936365e-06,0.0006555676809512079,0.3835796117782593,0.0060331127315294,0.13690651464276016
87,3.97416533814976e-06,0.004844375420361757,0.0006659866776317358,0.48958274722099304,0.12812255322933197,0.24120792746543884,1.3902673345000949e-05,8.640275268589903e-07,9.609212838768144e-07,0.043999072164297104,0.01662520319223404,0.21902428567409515,0.22206754982471466,0.14063799381256104,0.031556081026792526,0.01963226869702339,0.13763421773910522,0.036073703318834305,0.03759687766432762,0.2249012291431427,0.09270406514406204,0.01773841679096222,0.025955427438020706,3.6831868783337995e-05,0.0026940605603158474,0.0109042814001441,4.332383468863554e-05,0.00355609436519444,0.009165913797914982,9.390139166498557e-05,0.005091323517262936,0.013708657585084438,0.0015779983950778842,0.005274785216897726,0.00022315046226140112,0.0005168816423974931,0.03957945853471756,0.00492207333445549,0.11612778156995773,0.00019951043941546232,0.06698250770568848,0.004879763815551996,0.12307131290435791,0.040407296270132065,4.9999238399323076e-05,1.80111856025178e-05,0.0008251219405792654,0.005439510103315115,0.00043835322139784694,0.00016247051826212555,2.6853317649511155e-06,1.1042986898246454e-06,3.400521200092044e-05,0.25024351431056857,0.0027551810489967465,0.16946090944111347
90,2.3610923562955577e-06,0.002408514032140374,0.0001084565810742788,0.5368615984916687,0.20184189081192017,0.3904668390750885,0.0001317956775892526,1.6902826018849737e-06,9.175114428217057e-07,0.02337028644979,0.01083208154886961,0.21399350464344025,0.22739148139953613,0.12549233436584473,0.04562739282846451,0.02428777888417244,0.08927091956138611,0.03354429081082344,0.03608663007616997,0.1944177895784378,0.10873451828956604,0.02871529571712017,0.03689192607998848,0.0002389774308539927,0.012623374350368977,0.4513199031352997,0.0003963873896282166,0.006811327766627073,0.013032415881752968,0.0013917702017351985,0.0020169722847640514,0.0034233499318361282,0.007812532596290112,0.003062977222725749,0.023716865107417107,0.042220547795295715,0.04280644282698631,0.02475082315504551,0.009472702629864216,7.292551163118333e-05,0.018326034769415855,0.005578025709837675,0.010111059993505478,0.02752588503062725,0.000844080001115799,0.0005588523927144706,0.0013001072220504284,0.00426260894164443,0.009205085225403309,0.004856670740991831,2.2023868950782344e-06,2.334584678465035e-06,0.0007014661969151348,0.4940907508134842,0.0012584853066073265,0.1807673069027563
93,2.2724323116563028e-06,0.0035594108048826456,0.00022156696650199592,0.5069268941879272,0.13955138623714447,0.30654340982437134,0.0001543820690130815,1.5759121652081376e-06,7.13987901690416e-07,0.02085169032216072,0.010819581337273121,0.1851455122232437,0.19619126617908478,0.10662855207920074,0.0438862182199955,0.027675222605466843,0.08792554587125778,0.03996019437909126,0.043675873428583145,0.18713922798633575,0.10511364042758942,0.028175875544548035,0.03180035203695297,0.000353123847162351,0.009746112860739231,0.34972715377807617,0.00020101356494706124,0.0074066659435629845,0.009560124948620796,0.0019225259311497211,0.0012790822656825185,0.001843176083639264,0.010447293519973755,0.0015424239682033658,0.035926055163145065,0.05782663822174072,0.05042196437716484,0.03274562954902649,0.005423812661319971,0.0001310775405727327,0.013757865875959396,0.005143192131072283,0.0048187123611569405,0.028909245505928993,0.0025719711557030678,0.0020718243904411793,0.0021555267740041018,0.004651205614209175,0.022030485793948174,0.014763405546545982,1.7210679743584478e-06,2.32921638598782e-06,0.0023218977730721235,0.4283270239830017,0.0018904888856923208,0.17001638417908302
96,3.890706466336269e-06,0.003958982415497303,0.0008531431667506695,0.45193836092948914,0.1366007775068283,0.24274855852127075,0.0002958995755761862,1.6002069287424092e-06,1.6761117649366497e-06,0.01872170902788639,0.007604365237057209,0.17936256527900696,0.18561960756778717,0.11870647966861725,0.03647615760564804,0.021320341154932976,0.12454171478748322,0.04269072413444519,0.0479508675634861,0.14430876076221466,0.07133617997169495,0.03103136457502842,0.04084780067205429,0.0007279563578777015,0.005268873181194067,0.22319744527339935,0.00013208189920987934,0.006223924923688173,0.02168140560388565,0.00175814691465348,0.002105136401951313,0.00334151997230947,0.003985250368714333,0.0010754895629361272,0.0653933733701706,0.11996296793222427,0.1682291030883789,0.06812267005443573,0.0008997902041301131,0.00015675948816351593,0.017284084111452103,0.010101567022502422,0.004511154256761074,0.02921857312321663,0.011028269305825233,0.007375370245426893,0.0051460349932312965,0.01385557372123003,0.06656336039304733,0.03580961003899574,2.3061011233949102e-06,4.488656941248337e-06,0.009201819775626063,0.33756790310144424,0.0024060627911239862,0.1524616724345833
99,3.5252310226496775e-06,0.0034666669089347124,0.0004926566616632044,0.43211865425109863,0.15788276493549347,0.3121088743209839,0.0002067395980702713,1.8338238305659615e-06,1.2974802530152374e-06,0.01869352161884308,0.0075102150440216064,0.22955463826656342,0.23558597266674042,0.12356030941009521,0.05809301882982254,0.02426767908036709,0.0676896721124649,0.03301839902997017,0.028825150802731514,0.20386722683906555,0.0663881003856659,0.03333042189478874,0.042290106415748596,0.00039623267366550863,0.003687888151034713,0.19081266224384308,0.0001924631797010079,0.005662914365530014,0.006819341331720352,0.0023138069082051516,0.0036626942455768585,0.004836131818592548,0.0030120927840471268,0.0006902953027747571,0.04514193907380104,0.07419809699058533,0.112249456346035,0.08239586651325226,0.0012155314907431602,0.0003240587539039552,0.03353206440806389,0.014758765697479248,0.008946689777076244,0.03917699307203293,0.0025269698817282915,0.0021005815360695124,0.00310642016120255,0.007907927967607975,0.02584110200405121,0.021402927115559578,2.138339368684683e-06,3.69232088814897e-06,0.002313775708898902,0.31146565824747086,0.0019796617852989584,0.14687249343842268
102,4.6938989726186264e-06,0.009465467184782028,0.001967145362868905,0.33088967204093933,0.10021539777517319,0.17945308983325958,9.810650954023004e-05,2.0193442651361693e-06,1.269119934477203e-06,0.03451455384492874,0.010914946906268597,0.21871741116046906,0.22368857264518738,0.07405628263950348,0.05509790778160095,0.039014704525470734,0.06406917423009872,0.033984214067459106,0.03461258113384247,0.2506742477416992,0.07630010694265366,0.018547341227531433,0.029860777780413628,0.0001845403603510931,0.002557996893301606,0.15768221020698547,0.00021554519480559975,0.00613792659714818,0.00789976492524147,0.0008450662717223167,0.0033518713898956776,0.00618643406778574,0.004534635692834854,0.0005487268208526075,0.014015033841133118,0.02747114934027195,0.08028276264667511,0.031059645116329193,0.0036951201036572456,0.0005433668266050518,0.04845597594976425,0.011004134081304073,0.016195623204112053,0.058644067496061325,0.0007780534215271473,0.0005339572089724243,0.0014029324520379305,0.008675625547766685,0.018788538873195648,0.011876237578690052,2.1218279471213464e-06,4.184313638688764e-06,0.0006560053152497858,0.2442859411239624,0.005716306273825467,0.11347599249954025
105,3.117273308816948e-06,0.01382374856621027,0.003537225304171443,0.33788174390792847,0.06839214265346527,0.13426321744918823,7.593769987579435e-05,1.6114552181534236e-06,1.1188693633812363e-06,0.027799120172858238,0.009981864131987095,0.16410614550113678,0.1760510355234146,0.07375669479370117,0.06371822208166122,0.0443410687148571,0.048136044293642044,0.044420402497053146,0.049340277910232544,0.24466264247894287,0.07637322694063187,0.023657871410250664,0.03129803389310837,0.00014688004739582539,0.0036271922290325165,0.2031758725643158,0.000324706023093313,0.006436197552829981,0.00423073535785079,0.0003118353197351098,0.0039124577306210995,0.005761036183685064,0.006411933805793524,0.0009666819823905826,0.013609521090984344,0.030183235183358192,0.04089873284101486,0.008014590479433537,0.01890537329018116,0.0003369590558577329,0.036261867731809616,0.010439739562571049,0.010332044214010239,0.0374177023768425,0.00019220734247937799,8.940635598264635e-05,0.0018760972889140248,0.003170465584844351,0.007361360359936953,0.004591299686580896,2.5017427560669603e-06,2.7338776362739736e-06,0.00014080684923101217,0.27052880823612213,0.008680486935190856,0.11585174594074488
108,3.0647793209936935e-06,0.01946776732802391,0.004233649931848049,0.23090395331382751,0.05053110793232918,0.1510305106639862,0.00017313589341938496,1.2463773373383447e-06,7.088087841111701e-07,0.04491984471678734,0.023944037035107613,0.12823833525180817,0.1420001983642578,0.04278680309653282,0.08793854713439941,0.07377663254737854,0.033196546137332916,0.05986109375953674,0.058807481080293655,0.39637887477874756,0.1482166349887848,0.014995915815234184,0.01402254682034254,0.00023292921832762659,0.003270908258855343,0.29620084166526794,0.00036707986146211624,0.009315604344010353,0.007348146289587021,0.0010927760740742087,0.0029190457426011562,0.0032909719739109278,0.002689979039132595,0.0003313377092126757,0.02512240968644619,0.051862411201000214,0.10704676061868668,0.02101944573223591,0.002853384939953685,0.0006097141886129975,0.020716242492198944,0.008491471409797668,0.007778855040669441,0.019382143393158913,0.0013179884990677238,0.0006396963144652545,0.004492281004786491,0.0026820797938853502,0.013103721663355827,0.006909018382430077,1.935862201207783e-06,2.9269137939991197e-06,0.0009788424067664891,0.26355239748954773,0.01185070862993598,0.07903799034344654
111,3.6547548916132655e-06,0.005557472351938486,0.001992900390177965,0.378682017326355,0.11076629906892776,0.16937407851219177,0.00015171644918154925,1.938847844940028e-06,9.577338460076135e-07,0.04450293257832527,0.024121010676026344,0.16617673635482788,0.1692923754453659,0.04571855813264847,0.08285710960626602,0.0665198341012001,0.036808647215366364,0.04660813510417938,0.048538364470005035,0.31488320231437683,0.16639173030853271,0.01560946088284254,0.01547072734683752,0.00026929602609016,0.0016919643385335803,0.2822820544242859,0.0005870182649232447,0.008466397412121296,0.008777320384979248,0.0009659440256655216,0.004453830886632204,0.007071970030665398,0.0028260156977921724,0.00031703757122159004,0.023033594712615013,0.04751216620206833,0.09688152372837067,0.029604732990264893,0.0019335136748850346,0.0005444438429549336,0.02040077932178974,0.008023894391953945,0.007051104214042425,0.0252337995916605,0.0021023584995418787,0.001568406936712563,0.0036777437198907137,0.013293550349771976,0.019363408908247948,0.010788983665406704,2.348514044570038e-06,3.872586603392847e-06,0.0018353827181272209,0.33048203587532043,0.0037751863710582256,0.13006927274788418
114,4.350141807663022e-06,0.007494131103157997,0.0018157967133447528,0.396342396736145,0.08693592250347137,0.17996953427791595,0.00014238242874853313,2.115961706294911e-06,8.23488051082677e-07,0.06768909841775894,0.027363179251551628,0.14088138937950134,0.14231789112091064,0.044318389147520065,0.08226563781499863,0.06294956058263779,0.041621509939432144,0.05527930706739426,0.0622444786131382,0.37293779850006104,0.18418824672698975,0.009656055830419064,0.012242688797414303,0.00021833319624420255,0.0025210764724761248,0.2269343137741089,0.00035097450017929077,0.008198527619242668,0.006038741208612919,0.0008624311303719878,0.005987579934298992,0.008377311751246452,0.0024275928735733032,0.0006807197933085263,0.020220058038830757,0.034812092781066895,0.0936770811676979,0.03217700868844986,0.0022920751944184303,0.00024444828159175813,0.034463945776224136,0.00945866946130991,0.014510349370539188,0.036856964230537415,0.0012222368968650699,0.0007285300525836647,0.003627919824793935,0.006840460002422333,0.01782219298183918,0.009960686787962914,1.9089418401563307e-06,3.7961483485560166e-06,0.0009753834747243673,0.31163835525512695,0.004654963908251375,0.13690242947389683
